relation_id,subject,predicate,object,hub_entity,hub_connectivity,confidence,section,source_paper,source_text,llama3.2_3b_text_accuracy,llama3.2_3b_text_faithfulness,llama3.2_3b_text_boundary_quality,llama3.2_3b_text_justification,llama3.2_3b_text_inference_time,llama3.2_3b_text_error,mistral_7b_text_accuracy,mistral_7b_text_faithfulness,mistral_7b_text_boundary_quality,mistral_7b_text_justification,mistral_7b_text_inference_time,mistral_7b_text_error,llama3.1_8b_text_accuracy,llama3.1_8b_text_faithfulness,llama3.1_8b_text_boundary_quality,llama3.1_8b_text_justification,llama3.1_8b_text_inference_time,llama3.1_8b_text_error
0x599a,The developed method,aids in,bioprocess optimization,,,,ACCESS,Copy of Joseph et al. 202220251113.pdf,"Followed by this, a validation test for the developed method was performed, which resulted in good peak resolution, linearity, and limit of detection for the quantitation of methanol and ethanol. Such an approach facilitates the possibility to monitor and control the methanol levels in fermentation and aids in bioprocess optimization.",True,5.0,5.0,"The extracted relation is accurately represented in the sentence, as both ""aids in"" and ""bioprocess optimization"" are directly mentioned. The subject and object boundaries are also correctly identified, with no extraneous information or missing entities.",2.57234787940979,,True,,,"The sentence explicitly states that ""such an approach aids in bioprocess optimization,"" where ""such an approach"" refers to the developed method. The subject, object, and their positions in the source sentence align with the extracted relation.",5.209192276000977,,True,5.0,5.0,"The relation is accurately represented in the sentence, and it is directly stated. The entity boundaries (subject and object) are correctly identified as ""the developed method"" and ""bioprocess optimization"", respectively.",4.472722053527832,
0x597a,Jewel Ann Joseph,is author of,ACS Omega,,,,Processing Method for the Quantification of Methanol and Ethanol from Bioreactor Samples Using Gas Chromatography -Flame Ionization Detection,Copy of Joseph et al. 202220251113.pdf,"Jewel Ann Joseph, # Simen Akkermans, # and Jan F. M. Van Impe *

Cite This: ACS Omega

2022, 7, 24121-24133",True,4.0,3.0,"The relation ""is author of"" is accurately represented in the sentence, as Jewel Ann Joseph is indeed mentioned before the object ""ACS Omega"". However, the faithfulness rating is not a perfect score because the relation could be more explicitly stated. The entity boundaries are mostly correct, but there might be some minor issues with the exact positions (characters 0-16 for subject and characters 76-85 for object).",3.4903810024261475,,False,,,"The relation ""is author of"" is not explicitly stated in the sentence. However, it can be inferred from the citation ""Cite This: ACS Omega"", which typically indicates the publication where an article appears. The subject and object boundaries are mostly correct, but there's a slight error in the object boundary as ""Cite This"" refers to the publication, not specifically the article ""ACS Omega"".",7.853152751922607,,True,4.0,5.0,"The relation is accurately represented in the sentence, with Jewel Ann Joseph being mentioned as one of the authors and ACS Omega being cited. The entity boundaries are correctly identified, with ""Jewel Ann Joseph"" starting at character 0 and ""ACS Omega"" starting at character 76.",5.3718931674957275,
0x9dff,journal homepage,is located at,www.elsevier.com/locate/biortech,,,,"Bioresource Technology CO, + Air",Copy of Sahoo et al. 202320251115.pdf,"Stage II: Methanol production in

journal homepage: www.elsevier.com/locate/biortech

CH, + Air

Stage I: Biomass production in airlift reactor",True,5.0,5.0,"The relation is accurately represented in the sentence, as it states that the journal homepage ""is located at"" www.elsevier.com/locate/biortech. The entity boundaries are also correctly identified, with the subject being ""journal homepage"" and the object being ""www.elsevier.com/locate/biortech"".",3.426683187484741,,False,,,"The extracted relation ""is located at"" is not present in the source sentence. The provided information about the journal homepage's location only appears as a hyperlink, but there is no explicit statement that it is located anywhere.",6.709460020065308,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""journal homepage"" being the subject and ""www.elsevier.com/locate/biortech"" being the object of the predicate ""is located at"". The entity boundaries are also correctly identified, as they match the positions specified in the source sentence.",5.4796528816223145,
0x9e0d,Debasish Das,is affiliated with,Department of Biosciences & Bioengineering,,,,Process engineering strategy for improved methanol production in Methylosinus trichosporium through enhanced mass transfer and solubility of methane and carbon dioxide,Copy of Sahoo et al. 202320251115.pdf,"Krishna Kalyani Sahoo , Ankan Sinha , Debasish Das

*

Department of Biosciences & Bioengineering, Indian Institute of Technology, Guwahati, Assam 781039, India",True,5.0,5.0,"The relation is accurately represented in the sentence as it directly states that Debasish Das is affiliated with the Department of Biosciences & Bioengineering. The entity boundaries are correctly identified, and there's no indication of any missing or extraneous information.",2.783094882965088,,False,,,"The relation ""is affiliated with"" cannot be directly inferred from the sentence as it does not explicitly state that Debasish Das is affiliated with the Department of Biosciences & Bioengineering. However, given the context of a list of individuals and their affiliation with the department being provided, the relation can be inferred. The entity boundaries are correctly identified as they correspond to the correct names and department mentioned in the sentence.",7.122170925140381,,True,5.0,5.0,"The relation is accurately represented in the sentence, as Debasish Das is indeed affiliated with the Department of Biosciences & Bioengineering. The entity boundaries are also correctly identified, with ""Debasish Das"" being the subject and ""Department of Biosciences & Bioengineering"" being the object.",5.3554558753967285,
0x9e08,Krishna Kalyani Sahoo,is affiliated with,Department of Biosciences & Bioengineering,,,,Process engineering strategy for improved methanol production in Methylosinus trichosporium through enhanced mass transfer and solubility of methane and carbon dioxide,Copy of Sahoo et al. 202320251115.pdf,"Krishna Kalyani Sahoo , Ankan Sinha , Debasish Das

*

Department of Biosciences & Bioengineering, Indian Institute of Technology, Guwahati, Assam 781039, India",True,5.0,5.0,"The relation is accurately represented in the sentence as it directly states that Krishna Kalyani Sahoo is affiliated with the Department of Biosciences & Bioengineering. The entity boundaries are correctly identified, and there's no indication of any missing or extraneous information.",2.7155020236968994,,True,,,"The relation ""is affiliated with"" is accurately represented in the sentence, as Krishna Kalyani Sahoo is listed as a member of the Department of Biosciences & Bioengineering at Indian Institute of Technology, Guwahati. This information is directly stated in the source sentence. The entity boundaries are correctly identified, as both the subject and object are explicitly mentioned in the text.",6.074459791183472,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Krishna Kalyani Sahoo"" being affiliated with ""Department of Biosciences & Bioengineering"". The entity boundaries are correctly identified as the subject and object are clearly separated by a comma.",4.851064920425415,
0x9e02,airlift reactor,is used for,Biomass production in Stage I,,,,"Bioresource Technology CO, + Air",Copy of Sahoo et al. 202320251115.pdf,"Stage II: Methanol production in

journal homepage: www.elsevier.com/locate/biortech

CH, + Air

Stage I: Biomass production in airlift reactor",True,5.0,5.0,"The relation is accurately represented in the sentence as it directly states that Stage I is used for Biomass production in airlift reactor. The entity boundaries are correctly identified, with ""airlift reactor"" being the subject and ""Biomass production in"" being a descriptive phrase that follows the correct object structure.",2.9590651988983154,,False,,,"The extracted relation ""is used for Biomass production in Stage I"" is not accurately represented in the source sentence. The source sentence does not mention any use of the airlift reactor, and it only discusses stages (Stage II and Stage I) without specifying their uses. Therefore, this extraction is hallucinated.",5.922687292098999,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""airlift reactor"" being used for biomass production in Stage I. The entity boundaries are correctly identified as the subject (""airlift reactor"") and object (""Biomass production in Stage I""), making it a perfect match.",5.328575134277344,
0x9e0b,Ankan Sinha,is affiliated with,Department of Biosciences & Bioengineering,,,,Process engineering strategy for improved methanol production in Methylosinus trichosporium through enhanced mass transfer and solubility of methane and carbon dioxide,Copy of Sahoo et al. 202320251115.pdf,"Krishna Kalyani Sahoo , Ankan Sinha , Debasish Das

*

Department of Biosciences & Bioengineering, Indian Institute of Technology, Guwahati, Assam 781039, India",True,5.0,5.0,"The relation is accurately represented in the sentence as it directly states that Ankan Sinha is affiliated with the Department of Biosciences & Bioengineering. The entity boundaries are correctly identified, and there's no indication of any hallucination or incorrect identification.",2.8422210216522217,,False,,,"The relation ""is affiliated with"" is not explicitly stated for Ankan Sinha in the given sentence. However, it can be inferred as all three individuals are associated with the Department of Biosciences & Bioengineering at IIT Guwahati. The subject and object boundaries are correctly identified as per the provided positions.",6.66143274307251,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Ankan Sinha"" explicitly mentioned as being affiliated with ""Department of Biosciences & Bioengineering"". The entity boundaries are also correctly identified, with no overlap or missing parts.",5.623504877090454,
0x9e28,Process,targets,enhanced mass transfer (kLa),,,,H I G H L I G H T S,Copy of Sahoo et al. 202320251115.pdf,Process engineering strategy for improved methanol production in M. trichosporium .,True,4.0,3.0,"The relation ""targets"" is accurately represented in the sentence, as it describes a process that aims to improve methanol production. However, the faithfulness rating is not a perfect score because the object ""enhanced mass transfer (kLa)"" could be considered more directly stated if it were explicitly mentioned as the target of the process engineering strategy.",2.984833002090454,,False,,,"The extracted relation ""targets enhanced mass transfer (kLa)"" is not accurately represented in the sentence. The sentence discusses a process engineering strategy for improved methanol production, but it does not explicitly state that this process targets enhanced mass transfer or any specific value like kLa. Instead, it seems to be describing a general strategy without specifying a target or outcome.",5.674015998840332,,True,4.0,5.0,"The relation is accurately represented in the sentence, as it mentions a ""Process engineering strategy"" that targets improved methanol production. The entity boundaries are correctly identified, with ""Process"" clearly being the subject and ""enhanced mass transfer (kLa)"" being the object of the predicate ""targets"".",4.989765882492065,
0x9e24,Process,results in,CH4 fixation rate of 0.8 g/L d -1,,,,H I G H L I G H T S,Copy of Sahoo et al. 202320251115.pdf,Process engineering strategy for improved methanol production in M. trichosporium .,True,4.0,3.0,"The relation ""results in"" is accurately represented in the sentence, as it describes a process that leads to an outcome. However, the faithfulness rating is not a perfect 5 because while the relation is stated, the specific details about CH4 fixation rate are not directly provided in the source sentence; they might be inferred or part of additional context not included here. The boundary quality is rated as 3 because the subject ""Process"" and object ""CH4 fixation rate of 0.8 g/L d -1"" could potentially be more precisely defined, but overall, their roles are correctly identified in the relation.",4.333104848861694,,False,,,"The relation ""results in"" is not directly stated in the sentence. However, it can be inferred that a process might result in improved methanol production, but the specific CH4 fixation rate of 0.8 g/L d-1 is not explicitly mentioned as being a result of this process. The subject and object boundaries are correctly identified, but the relation is not accurately represented in the sentence.",5.88766884803772,,True,4.0,5.0,"The relation is accurately represented in the sentence, as it describes a process (process engineering strategy) that results in a specific outcome (CH4 fixation rate of 0.8 g/L d -1). The entity boundaries are correctly identified, with ""Process"" clearly marked as the subject and the object phrase (""CH4 fixation rate of 0.8 g/L d -1"") following the predicate (""results in"").",6.121653079986572,
0x9df6,BIORESOURCE,updates,Process engineering strategies,,,,Front Matter,Copy of Sahoo et al. 202320251115.pdf,"BIORESOURCE

updates

Process engineering strategies

TECHNOLOGY

Check for

+

+

Micro-sparger

Draft tube

ELSEVIER

M. trichosporium seed culture

of operating

pressure",True,4.0,3.0,"The relation is accurately represented in the sentence, as it correctly states that BIORESOURCE updates Process engineering strategies. However, the faithfulness rating is not a perfect score because the object ""Process engineering strategies"" appears multiple times in the source sentence, which may indicate some level of repetition or emphasis rather than direct statement. Additionally, the boundary quality could be improved by ensuring that the subject and object are clearly distinguished from other entities in the sentence.",3.5981690883636475,,False,,,"The relation ""updates"" is not directly stated in the sentence. Instead, it's implied through the context that new strategies might be available or used by BIORESOURCE, but there's no explicit mention of updating existing ones. However, the subject and object boundaries are correctly identified in the sentence.",5.405290842056274,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""BIORESOURCE"" as the subject and ""Process engineering strategies"" as the object. The entity boundaries are correctly identified, with no overlap or underlap between the subject and object positions.",4.788925886154175,
0x9dfa,ELSEVIER,publishes,M. trichosporium seed culture of operating pressure,,,,Front Matter,Copy of Sahoo et al. 202320251115.pdf,"BIORESOURCE

updates

Process engineering strategies

TECHNOLOGY

Check for

+

+

Micro-sparger

Draft tube

ELSEVIER

M. trichosporium seed culture

of operating

pressure",True,5.0,4.0,"The relation is accurately represented in the sentence, as ""ELSEVIER"" is correctly identified as the subject and ""M. trichosporium seed culture of operating pressure"" is correctly identified as the object. The relation ""publishes"" is also present in the source sentence, indicating a direct statement of the extracted relation.",3.1390328407287598,,False,,,"The relation is not accurately represented in the sentence as there is no mention of Elsevier publishing the specific M. trichosporium seed culture of operating pressure. However, the sentence does imply that Elsevier publishes articles related to the topic (Process engineering strategies, Micro-sparger, Draft tube). The entity boundaries are correctly identified as ""ELSEVIER"" is the subject and ""M. trichosporium seed culture of operating pressure"" is the object in the extracted relation.",8.885086059570312,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""ELSEVIER"" correctly identified as the subject and ""M. trichosporium seed culture of operating pressure"" as the object. The predicate ""publishes"" is not explicitly stated, but it can be inferred from the context that ELSEVIER is publishing a document related to M. trichosporium seed culture.",6.244189023971558,
0x5fdf,gel layer,of,two-plates,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on.",True,4.0,3.0,"The relation ""of"" is accurately represented in the sentence, and the subject (""gel layer"") and object (""two-plates"") are correctly identified. However, the boundary quality could be improved as the word ""between"" is used to separate the two entities, which might not be a direct indication of the ""of"" relation.",3.1992969512939453,,True,5.0,5.0,"The relation ""gel layer of two-plates"" is directly stated in the sentence, as it appears between ""microreactor between gel layer of two-plates segmented gas-liquid"". The subject and object boundaries are correctly identified, as they correspond to the actual entities in the sentence.",5.050976991653442,,True,5.0,5.0,"The relation is directly stated in the sentence as ""gel layer of two-plates"", and the entity boundaries are correctly identified, with ""gel layer"" being the subject and ""two-plates"" being the object.",4.472064971923828,
0x5feb,Origin,of,Characteristic Times,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"Origin of

Characteristic

Times

Kou +50.",True,4.0,3.0,"The relation ""Origin of"" is accurately represented in the sentence, as it directly states the origin of a characteristic. However, the faithfulness rating is not a perfect score because the object ""Characteristic Times"" could be inferred from the context, but it's not explicitly stated. The boundary quality rating is 3 because while the subject ""Origin"" is correctly identified, the object ""Characteristic Times"" might be considered partially incorrect due to its implicit nature.",3.5784428119659424,,False,,,"The extracted relation ""Origin of Characteristic Times"" is not present in the source sentence. The sentence only mentions ""Origin"", but it does not provide any information about a specific characteristic or attribute, let alone ""Times"". Therefore, the system has hallucinated this relation.",4.909454107284546,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Origin"" clearly being the subject and ""Characteristic Times"" as the object. The entity boundaries are also correctly identified, with no overlap or missing entities.",4.2203028202056885,
0x5fef,Elsevier,has homepage,www.elsevier.com/locate/ces,,,,Chemical Engineering Science,Copy of Jovanovic et al 2021 (part II)20251113.pdf,j o urnal homepage: www.elsevier.com/locate/ces,True,5.0,5.0,"The relation is accurately represented in the sentence, as the subject ""elsevier"" and object ""www.elsevier.com/locate/ces"" are correctly identified and directly linked to the predicate ""has homepage"".",2.335314989089966,,True,5.0,5.0,"The relation ""has homepage"" is accurately represented in the sentence, as it directly states that the journal's homepage is located at www.elsevier.com/locate/ces, which belongs to Elsevier. The entity boundaries are correctly identified since both the subject and object match exactly with their positions in the source sentence.",5.060010671615601,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Elsevier"" being the subject and ""www.elsevier.com/locate/ces"" being the object of the predicate ""homepage"". The entity boundaries are also correctly identified, as they match the positions specified in the source sentence.",5.142119884490967,
0x5fe9,San,contains,Contents lists,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"San,

Contents lists available at ScienceDirect",True,5.0,5.0,"The relation ""contains"" is directly stated in the source sentence, and the entity boundaries (subject and object) are correctly identified as ""San"" and ""Contents lists"", respectively.",2.2904858589172363,,False,,,"The relation ""contains"" is not accurately represented in the sentence. While it's true that ScienceDirect contains Contents lists, there is no direct indication that San contains anything. The boundary quality is good because the subject and object are correctly identified within the sentence. However, the relation between them is incorrect.",5.057743072509766,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""San"" being the subject and ""Contents lists"" being the object of the predicate ""contains"". The entity boundaries are correctly identified as the first four characters for the subject and the next 16 characters for the object.",5.0512309074401855,
0x5fe1,2'5,also appears as,"2'5, on.",,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on. +

2'5, on.",True,4.0,3.0,"The relation is accurately represented in the sentence, as both instances of ""2'5"" are mentioned with the same predicate ""on"". However, the faithfulness rating is not a perfect score because the object ""gel layer of two-plates"" and the subject ""microreactor between"" are not directly related to the extracted relation. The boundary quality rating is partially correct because the entity boundaries could be more precisely defined, but overall they seem to match the context.",3.700100898742676,,False,,,"The extracted relation ""2'5 also appears as 2'5, on."" is not present in the source sentence. The number ""2'5"" only appears as a part of a chemical formula and does not appear anywhere else in the sentence. Therefore, it cannot be said to appear as anything else. Additionally, the subject and object boundaries are incorrect as there is no relation between ""2'5"" and ""on."" in the source sentence.",6.616143226623535,,True,4.0,5.0,"The relation is accurately represented in the sentence, as it correctly states that ""2'5"" appears as ""2'5, on."" The faithfulness rating is 4 because while the relation is directly stated, the object is a slight modification of the subject. The entity boundaries are perfectly identified, with the subject and object clearly marked within the source sentence.",5.859519004821777,
0x5fe2,microreactor,is between,gel layer,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on.",True,4.0,3.0,"The relation ""is between"" is accurately represented in the sentence, as it describes a specific relationship between the microreactor and the gel layer. However, the faithfulness rating is not a perfect score because the object position (gel layer) starts at character 54, but the extracted relation only mentions characters 32-44 for the subject, which might be considered slightly less direct than if the entire sentence described both entities in context. The boundary quality is rated as 3 because while the entity boundaries are generally correct, there's a slight discrepancy in how they're represented in the original sentence compared to the extracted relation.",4.3986146450042725,,True,5.0,5.0,"The relation ""microreactor is between gel layer"" is directly stated in the sentence. The microreactor is mentioned as being ""between gel layer of two-plates"", clearly indicating its position relative to the gel layer. The entity boundaries are also correctly identified, as both the subject and object are explicitly mentioned in the sentence.",5.13613224029541,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""microreactor"" being between ""gel layer"". The faithfulness rating is high because the relation is directly stated using the word ""between"", but it's not a perfect match since the object is described as ""of two-plates segmented gas-liquid Now Immobilized gel layer"". However, this minor variation does not affect the overall accuracy of the extracted relation. The entity boundaries are correctly identified, with ""microreactor"" starting at character 32 and ""gel layer"" starting at character 54.",7.483632802963257,
0x5fea,CHEMICAL,is related to,ENGINEERING,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on.",True,4.0,3.0,"The entity boundaries (subject and object) are generally correctly identified, with CHEMICAL as the subject and ENGINEERING as the object. However, the boundary quality could be improved by ensuring that the start of each entity is clearly marked in the sentence, such as using a specific punctuation mark or word to indicate the beginning of each entity.",5.2023491859436035,,False,,,"The relation 'is related to' is not explicitly stated in the sentence. However, it can be inferred that chemical engineering might be related to the microreactor, which is a common application of both fields. The entity boundaries are correctly identified as 'CHEMICAL' and 'ENGINEERING'.",7.187488079071045,,True,4.0,5.0,"The relation is accurately represented in the sentence, as it describes a connection between CHEMICAL and ENGINEERING. The entity boundaries are correctly identified, with ""CHEMICAL"" starting at character 0 and ""ENGINEERING"" starting at character 10.",5.026425123214722,
0x5fec,Contents lists,are available at,ScienceDirect,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"San,

Contents lists available at ScienceDirect",True,5.0,5.0,"The relation is accurately represented in the sentence, as it directly states that ""Contents lists are available at ScienceDirect"". The entity boundaries (subject and object) are also correctly identified.",2.3311209678649902,,True,5.0,5.0,"The relation ""Contents lists are available at ScienceDirect"" is directly stated in the source sentence. The subject, ""Contents lists"", and object, ""ScienceDirect"", are correctly identified and their boundaries are precisely defined within the given text.",4.413985013961792,,True,5.0,5.0,"The relation is directly stated in the sentence, with ""Contents lists"" being the subject and ""ScienceDirect"" being the object. The entity boundaries are also correctly identified, matching the positions specified in the source sentence.",4.674177885055542,
0x5fe4,2'5,is on,microreactor,,,,Front Matter,Copy of Jovanovic et al 2021 (part II)20251113.pdf,"CHEMICAL

ENGINEERING

SCIENCE

microreactor between

gel layer of two-plates

segmented gas-liquid Now

Immobilized

ELSEVIER

2'5 on. +

2'5, on.",True,4.0,3.0,"The relation ""is on"" is accurately represented in the sentence, as it describes a physical relationship between the subject (2'5) and object (microreactor). However, the faithfulness rating is not a perfect score because the source sentence does not explicitly state that 2'5 is ""on"" microreactor, but rather implies it through the context of the sentence. The boundary quality rating is partially correct because while the subject position is accurately identified, the object position could be more precise.",3.9927802085876465,,False,2.0,4.0,"The relation ""is on"" is not directly stated in the sentence. Instead, it's implied by the presence of ""on."" (2'5 on.) However, the object ""microreactor"" is correctly identified as it appears immediately after the subject ""2'5"". The subject boundary identification is slightly off because the correct subject should be ""2'5 on."", but the system correctly identifies the main subject as ""2'5"".",6.312549114227295,,True,4.0,5.0,"The relation is accurately represented in the sentence, with ""2'5"" being on ""microreactor"". The entity boundaries are correctly identified as the subject and object are clearly separated by the predicate ""is on"".",4.659235954284668,
0x5ffe,Matthew Y. Coblyn,is affiliated with,"School of Chemical, Biological and Environmental Engineering",,,,"Time scale analysis & characteristic times in microscale-based bio-chemical processes: Part II - Bioreactors with immobilized cells, and process flowsheet analysis",Copy of Jovanovic et al 2021 (part II)20251113.pdf,"Goran N. Jovanovic a, ⇑ , Matthew Y. Coblyn a , Igor Plazl b

a School of Chemical, Biological and Environmental Engineering, Oregon State University, Corvallis, OR 97331, USA

b Faculty of Chemistry and Chemical Technology, University of Ljubljana, Vecna Pot 113, 1000 Ljubljana, Slovenia",True,5.0,5.0,"The relation is accurately represented in the sentence, as ""Matthew Y. Coblyn"" is mentioned before the phrase ""School of Chemical, Biological and Environmental Engineering"", indicating affiliation. The entity boundaries are correctly identified, with ""Coblyn"" being the subject and ""School of Chemical, Biological and Environmental Engineering"" being the object.",3.1091418266296387,,True,,,"The relation ""is affiliated with"" is accurately represented in the sentence, as Matthew Y. Coblyn is listed as being associated with the School of Chemical, Biological and Environmental Engineering at Oregon State University. This information is directly stated in the source text. Additionally, the entity boundaries for both the subject (Matthew Y. Coblyn) and object (School of Chemical, Biological and Environmental Engineering) are correctly identified.",6.477083921432495,,True,5.0,5.0,"The relation is accurately represented in the sentence, as Matthew Y. Coblyn is indeed affiliated with the School of Chemical, Biological and Environmental Engineering. The entity boundaries are also correctly identified, with Matthew Y. Coblyn being the subject and the school being the object.",5.0191380977630615,
